23752
[216, 576, 3920, 1152, 2304, 1440, 4608, 9216, 320]
[[8, 27], [8, 72], [10, 392], [16, 72], [16, 144], [10, 144], [32, 144], [32, 288], [10, 32]]
0.1071
0.32556119561195374
sigma=1.0
938.8 ; 64 ; 0.36 ; 0.2862100 ; 0.2855082 ; 0.2870
953.2 ; 65 ; 0.27 ; 0.2860215 ; 0.2853038 ; 0.2868
967.6 ; 66 ; 0.24 ; 0.2854783 ; 0.2846836 ; 0.2892
982.2 ; 67 ; 0.31 ; 0.2850916 ; 0.2842592 ; 0.2914
996.6 ; 68 ; 0.27 ; 0.2847643 ; 0.2839329 ; 0.2942
1011.1 ; 69 ; 0.29 ; 0.2843920 ; 0.2835412 ; 0.2951
1025.6 ; 70 ; 0.28 ; 0.2841950 ; 0.2833771 ; 0.2948
1040.2 ; 71 ; 0.21 ; 0.2840239 ; 0.2831666 ; 0.2948
1054.6 ; 72 ; 0.24 ; 0.2836358 ; 0.2827705 ; 0.2961
1069.1 ; 73 ; 0.25 ; 0.2833439 ; 0.2824480 ; 0.3002
1083.4 ; 74 ; 0.29 ; 0.2831375 ; 0.2822456 ; 0.3007
1097.6 ; 75 ; 0.18 ; 0.2829016 ; 0.2819273 ; 0.3003
1112.1 ; 76 ; 0.25 ; 0.2827715 ; 0.2818168 ; 0.3022
1126.4 ; 77 ; 0.23 ; 0.2823953 ; 0.2813943 ; 0.3050
1140.7 ; 78 ; 0.27 ; 0.2821091 ; 0.2811546 ; 0.3056
1155.0 ; 79 ; 0.18 ; 0.2819450 ; 0.2809866 ; 0.3043
1169.4 ; 80 ; 0.17 ; 0.2815013 ; 0.2805295 ; 0.3063
1184.0 ; 81 ; 0.30 ; 0.2813348 ; 0.2804255 ; 0.3074
1198.5 ; 82 ; 0.24 ; 0.2809933 ; 0.2800562 ; 0.3076
1213.0 ; 83 ; 0.29 ; 0.2807606 ; 0.2798813 ; 0.3080
1227.5 ; 84 ; 0.23 ; 0.2803498 ; 0.2793660 ; 0.3087
